iter	Passed	Remaining
1129	3803	2928
1130	3806	2924
1131	3809	2921
1132	3813	2917
1133	3816	2914
1134	3819	2910
1135	3822	2907
1136	3825	2903
1137	3829	2900
1138	3832	2897
1139	3835	2893
1140	3839	2890
1141	3842	2886
1142	3845	2883
1143	3848	2879
1144	3852	2876
1145	3855	2872
1146	3858	2869
1147	3861	2865
1148	3864	2862
1149	3868	2859
1150	3871	2855
1151	3874	2852
1152	3877	2848
1153	3880	2845
1154	3884	2841
1155	3887	2838
1156	3890	2834
1157	3893	2831
1158	3896	2827
1159	3900	2824
1160	3903	2820
1161	3906	2817
1162	3909	2813
1163	3913	2810
1164	3916	2807
1165	3919	2803
1166	3922	2799
1167	3925	2796
1168	3929	2793
1169	3932	2789
1170	3935	2785
1171	3938	2782
1172	3941	2778
1173	3944	2775
1174	3947	2771
1175	3950	2768
1176	3954	2764
1177	3957	2761
1178	3960	2758
1179	3964	2754
1180	3967	2751
1181	3970	2747
1182	3973	2744
1183	3977	2740
1184	3980	2737
1185	3983	2734
1186	3986	2730
1187	3989	2727
1188	3993	2723
1189	3996	2720
1190	3999	2716
1191	4002	2713
1192	4005	2709
1193	4009	2706
1194	4012	2702
1195	4015	2699
1196	4019	2696
1197	4022	2692
1198	4025	2689
1199	4028	2685
1200	4031	2682
1201	4034	2678
1202	4038	2675
1203	4041	2671
1204	4044	2668
1205	4047	2664
1206	4050	2661
1207	4054	2657
1208	4058	2655
1209	4061	2651
1210	4064	2648
1211	4067	2644
1212	4070	2641
1213	4074	2637
1214	4077	2634
1215	4080	2630
1216	4083	2627
1217	4087	2624
1218	4090	2620
1219	4093	2617
1220	4096	2613
1221	4099	2610
1222	4102	2606
1223	4105	2602
1224	4108	2599
1225	4112	2596
1226	4115	2592
1227	4118	2589
1228	4121	2585
1229	4124	2582
1230	4128	2578
1231	4131	2575
1232	4134	2571
1233	4137	2568
1234	4140	2564
1235	4144	2561
1236	4147	2558
1237	4150	2554
1238	4154	2551
1239	4157	2547
1240	4160	2544
1241	4163	2541
1242	4166	2537
1243	4169	2534
1244	4173	2530
1245	4176	2527
1246	4179	2524
1247	4183	2520
1248	4186	2517
1249	4189	2513
1250	4192	2510
1251	4195	2506
1252	4198	2503
1253	4202	2499
1254	4205	2496
1255	4208	2492
1256	4211	2489
1257	4214	2486
1258	4217	2482
1259	4221	2479
1260	4224	2475
1261	4227	2472
1262	4230	2468
1263	4233	2464
1264	4236	2461
1265	4239	2458
1266	4243	2454
1267	4246	2451
1268	4249	2447
1269	4252	2444
1270	4255	2440
1271	4258	2437
1272	4261	2433
1273	4264	2430
1274	4267	2426
1275	4270	2423
1276	4274	2419
1277	4277	2416
1278	4280	2412
1279	4283	2409
1280	4287	2406
1281	4290	2402
1282	4293	2399
1283	4296	2396
1284	4302	2393
1285	4305	2390
1286	4309	2387
1287	4312	2383
1288	4315	2380
1289	4318	2377
1290	4322	2373
1291	4325	2370
1292	4328	2366
1293	4331	2363
1294	4334	2359
1295	4337	2356
1296	4340	2352
1297	4344	2349
1298	4347	2346
1299	4350	2342
1300	4353	2339
1301	4356	2335
1302	4359	2332
1303	4363	2328
1304	4366	2325
1305	4369	2321
1306	4372	2318
1307	4375	2314
1308	4379	2311
1309	4382	2308
1310	4385	2304
1311	4388	2301
1312	4391	2297
1313	4394	2294
1314	4398	2290
1315	4401	2287
1316	4404	2284
1317	4407	2280
1318	4410	2277
1319	4413	2273
1320	4417	2270
1321	4420	2266
1322	4423	2263
1323	4426	2259
1324	4429	2256
1325	4432	2253
1326	4435	2249
1327	4438	2246
1328	4442	2242
1329	4445	2239
1330	4448	2235
1331	4451	2232
1332	4454	2228
1333	4457	2225
1334	4461	2222
1335	4464	2218
1336	4467	2215
1337	4470	2211
1338	4473	2208
1339	4477	2205
1340	4480	2201
1341	4483	2198
1342	4486	2194
1343	4490	2191
1344	4493	2188
1345	4496	2184
1346	4499	2181
1347	4502	2177
1348	4505	2174
1349	4508	2170
1350	4512	2167
1351	4515	2164
1352	4518	2160
1353	4521	2157
1354	4524	2153
1355	4527	2150
1356	4530	2146
1357	4533	2143
1358	4536	2139
1359	4539	2136
1360	4543	2133
1361	4546	2129
1362	4549	2126
1363	4552	2122
1364	4555	2119
1365	4558	2115
1366	4561	2112
1367	4564	2108
1368	4567	2105
1369	4571	2102
1370	4574	2098
1371	4577	2095
1372	4580	2091
1373	4583	2088
1374	4586	2084
1375	4589	2081
1376	4592	2078
1377	4596	2074
1378	4599	2071
1379	4603	2068
1380	4606	2064
1381	4609	2061
1382	4612	2057
1383	4616	2054
1384	4619	2051
1385	4623	2048
1386	4627	2045
1387	4630	2041
1388	4634	2038
1389	4637	2035
1390	4640	2031
1391	4644	2028
1392	4647	2025
1393	4650	2021
1394	4653	2018
1395	4656	2014
1396	4660	2011
1397	4663	2008
1398	4666	2004
1399	4670	2001
1400	4673	1997
1401	4676	1994
1402	4679	1991
1403	4683	1987
1404	4686	1984
1405	4689	1981
1406	4692	1977
1407	4695	1974
1408	4699	1971
1409	4702	1967
1410	4705	1964
1411	4708	1960
1412	4712	1957
1413	4715	1954
1414	4718	1950
1415	4721	1947
1416	4725	1944
1417	4728	1940
1418	4731	1937
1419	4734	1933
1420	4737	1930
1421	4740	1926
1422	4744	1923
1423	4747	1920
1424	4750	1916
1425	4753	1913
1426	4757	1910
1427	4760	1906
1428	4763	1903
1429	4766	1900
1430	4770	1896
1431	4773	1893
1432	4776	1889
1433	4779	1886
1434	4782	1883
1435	4786	1879
1436	4789	1876
1437	4792	1873
1438	4795	1869
1439	4799	1866
1440	4801	1862
1441	4804	1859
1442	4808	1855
1443	4811	1852
1444	4814	1849
1445	4817	1845
1446	4820	1842
1447	4824	1839
1448	4827	1835
1449	4830	1832
1450	4833	1828
1451	4837	1825
1452	4840	1822
1453	4843	1818
1454	4846	1815
1455	4849	1811
1456	4852	1808
1457	4855	1805
1458	4859	1801
1459	4862	1798
1460	4865	1794
1461	4868	1791
1462	4872	1788
1463	4875	1784
1464	4878	1781
1465	4881	1778
1466	4884	1774
1467	4887	1771
1468	4891	1768
1469	4894	1764
1470	4897	1761
1471	4901	1758
1472	4904	1754
1473	4907	1751
1474	4911	1748
1475	4914	1744
1476	4917	1741
1477	4920	1737
1478	4924	1734
