iter	TotalF1	MultiClass
910	0.9128909781	0.6805250742
911	0.9133946357	0.6802217981
912	0.9139063782	0.6799762051
913	0.9141754604	0.6789655367
914	0.9142622403	0.6782865176
915	0.9146099711	0.6778505527
916	0.9148540212	0.6773290942
917	0.9144281364	0.6763101072
918	0.9154585455	0.6752991744
919	0.9151124309	0.6748493709
920	0.9150331612	0.6744903392
921	0.9154580713	0.6741909285
922	0.9154594315	0.6735772131
923	0.9159765363	0.6727288139
924	0.9157128735	0.6720397546
925	0.9164897473	0.6710376364
926	0.9161513499	0.6707661682
927	0.9166614324	0.6700442483
928	0.9166511794	0.6692864205
929	0.9176025156	0.668583177
930	0.9176841671	0.66825892
931	0.9179423833	0.6676269995
932	0.9182002339	0.6671917619
933	0.918026118	0.6663680591
934	0.9182852332	0.6661153631
935	0.918806583	0.6656304482
936	0.9190595394	0.6647342565
937	0.9193221852	0.663775644
938	0.9199191889	0.6635719943
939	0.91966375	0.6628283496
940	0.9196638605	0.6626374588
941	0.9202701517	0.6619781387
942	0.9204373993	0.6612934238
943	0.9209516292	0.6608352642
944	0.9207867098	0.660102442
945	0.9210476881	0.6594552046
946	0.9208671516	0.6588640749
947	0.921215492	0.6581971507
948	0.9216334877	0.6575175333
949	0.9214569024	0.6568575031
950	0.9215552471	0.6562282013
951	0.9216308997	0.6559888804
952	0.9220777266	0.6552977852
953	0.9222482177	0.6550138491
954	0.9219089997	0.6543950164
955	0.9220720716	0.6540437443
956	0.9224047625	0.6534674862
957	0.9226585554	0.6525329229
958	0.9231702843	0.6522881193
959	0.9225763006	0.6513811741
960	0.9225786331	0.65107249
961	0.9226598729	0.65084875
962	0.9236858105	0.6500539989
963	0.923852408	0.6493741295
964	0.9236814129	0.6483942545
965	0.9240180156	0.6481589726
966	0.9239398528	0.6478094869
967	0.924104823	0.6476635196
968	0.9247826447	0.6471281714
969	0.9247002478	0.64676511
970	0.9254716557	0.6458110614
971	0.9254655898	0.6455835182
972	0.9255532383	0.6452613744
973	0.9260656908	0.6450323116
974	0.9262308196	0.6447746541
975	0.9260509906	0.6439236449
976	0.9259715082	0.6434695673
977	0.9260551971	0.643290954
978	0.9261406392	0.6425898915
979	0.9263166153	0.641365672
980	0.9264022933	0.6410412477
981	0.9263999623	0.6400836945
982	0.9269120326	0.6394124225
983	0.9271685043	0.6392707541
984	0.9271717244	0.638489993
985	0.9271774941	0.6375990792
986	0.9273459253	0.6371079586
987	0.9272591082	0.6365185425
988	0.927684599	0.6363648358
989	0.9275120994	0.6356019607
990	0.9278612754	0.6349467681
991	0.928197976	0.6338215656
992	0.9288001344	0.6331328085
993	0.9287183024	0.6325333777
994	0.9283671701	0.6319123668
995	0.929043269	0.6315617688
996	0.9293062548	0.6306863806
997	0.929227619	0.6304447605
998	0.9300837564	0.6294707894
999	0.9303326502	0.6292326573
