iter	TotalF1	MultiClass
910	0.9123565431	0.6828868222
911	0.9128024732	0.6818331711
912	0.913139524	0.6815289451
913	0.9132228626	0.6812079466
914	0.9131404865	0.6810656835
915	0.913478108	0.6807940061
916	0.9134770171	0.6805151236
917	0.913908933	0.679369903
918	0.9145201115	0.6785915161
919	0.9151972478	0.677603449
920	0.9154422104	0.6768742779
921	0.9153538548	0.6759702125
922	0.9157691297	0.6756608722
923	0.915430959	0.6749995384
924	0.9155171961	0.6747314244
925	0.9153436133	0.6736851554
926	0.9151686806	0.6733932265
927	0.9155190493	0.6730540922
928	0.9162141757	0.671915103
929	0.9162197085	0.6711469833
930	0.9173458468	0.6701312164
931	0.9170876964	0.6694127349
932	0.917332263	0.6691862017
933	0.9178549871	0.6682341699
934	0.9182795322	0.6676754476
935	0.9180980611	0.6674309974
936	0.9178570992	0.6671477957
937	0.9178633039	0.6663707542
938	0.9181197791	0.6661650691
939	0.9183744526	0.6658544386
940	0.9191448791	0.6652718165
941	0.9197348617	0.6649827489
942	0.9194775528	0.6642933811
943	0.9197404553	0.6633938188
944	0.9199200457	0.6624324416
945	0.9200084866	0.6621931305
946	0.9200845673	0.6619375856
947	0.9205064816	0.6616221832
948	0.9208595178	0.6614352393
949	0.9214703341	0.6603439478
950	0.9212144624	0.6600898664
951	0.9212153895	0.659797087
952	0.9212136701	0.6595320999
953	0.921122646	0.6587712815
954	0.9215493479	0.6580312368
955	0.9214687356	0.6576382735
956	0.9218110551	0.656665865
957	0.9216373335	0.6559572586
958	0.9219730295	0.6551979842
959	0.9223256095	0.6546130501
960	0.921984152	0.6543761297
961	0.9227400394	0.6539980311
962	0.9224941009	0.6537547802
963	0.9225726577	0.6535018099
964	0.9230819421	0.6525329768
965	0.9235097842	0.6517878632
966	0.9231761648	0.6514644874
967	0.9236025681	0.6505412865
968	0.9239389118	0.6502752172
969	0.9240211549	0.6499542296
970	0.9241931791	0.6489598304
971	0.9240230605	0.6487762845
972	0.9240338621	0.6482585171
973	0.9240287679	0.647996255
974	0.9247149411	0.6467295993
975	0.9247110275	0.6461840243
976	0.9251384409	0.6458943968
977	0.9251370478	0.6456768761
978	0.9255690943	0.6450390327
979	0.9261649823	0.6448046983
980	0.925914033	0.6445280823
981	0.9258157166	0.6442510418
982	0.9260731496	0.64384129
983	0.9262349471	0.6435175439
984	0.9263265903	0.6426922982
985	0.9269148356	0.6421115924
986	0.9267516042	0.6413389649
987	0.9266652853	0.6410532008
988	0.9267472017	0.6407761612
989	0.926309771	0.6400192901
990	0.926393044	0.6397884074
991	0.9269975508	0.6391235188
992	0.9268192547	0.6384290723
993	0.9268225341	0.6377506604
994	0.9267408741	0.6367254316
995	0.9270109009	0.6362097934
996	0.9278713901	0.6354768572
997	0.9281266117	0.6348339827
998	0.9284692871	0.6344477901
999	0.9282148091	0.6341834275
