iter	RMSE
1541	0.152188339
1542	0.1519639061
1543	0.1518857351
1544	0.1517920089
1545	0.1515622169
1546	0.151286075
1547	0.150988388
1548	0.1508930335
1549	0.150803265
1550	0.1504907172
1551	0.1502027052
1552	0.149921489
1553	0.1498105591
1554	0.1494754638
1555	0.14912739
1556	0.1490266833
1557	0.1488721067
1558	0.1487628849
1559	0.1484689645
1560	0.1483493458
1561	0.1481097261
1562	0.14785665
1563	0.1477009398
1564	0.1474694102
1565	0.1473311613
1566	0.1470286491
1567	0.1466941871
1568	0.1465127812
1569	0.1464457374
1570	0.1462239459
1571	0.146115209
1572	0.1460086581
1573	0.145914334
1574	0.1458367902
1575	0.1457352172
1576	0.1455173453
1577	0.1454229759
1578	0.1451740063
1579	0.1449387431
1580	0.1445858275
1581	0.1445090826
1582	0.1442009751
1583	0.1440565531
1584	0.1439776873
1585	0.1438567085
1586	0.1437393907
1587	0.143679331
1588	0.1434409764
1589	0.1433544383
1590	0.1432784278
1591	0.1431948897
1592	0.1431203224
1593	0.1427803441
1594	0.1426811676
1595	0.1425434149
1596	0.1424333625
1597	0.1421498546
1598	0.1420741294
1599	0.141817434
1600	0.1415197489
1601	0.1413051275
1602	0.1411306096
1603	0.1410563309
1604	0.1409107563
1605	0.1406572158
1606	0.1404991474
1607	0.1404293999
1608	0.140330613
1609	0.1401213034
1610	0.1399946149
1611	0.1399137996
1612	0.1397318968
1613	0.1395740933
1614	0.1394976132
1615	0.1394053581
1616	0.1391716488
1617	0.1389417255
1618	0.1386792684
1619	0.1383846717
1620	0.1382875531
1621	0.1381808364
1622	0.1380579845
1623	0.1379671127
1624	0.1378988644
1625	0.1378073936
1626	0.1376879216
1627	0.1375151422
1628	0.1372613777
1629	0.1370630754
1630	0.1369037081
1631	0.1367800186
1632	0.136558235
1633	0.1363127915
1634	0.1362427444
1635	0.1360589912
1636	0.1359539029
1637	0.1358586677
1638	0.1357206248
1639	0.1356287404
1640	0.1354586316
1641	0.1351497638
1642	0.1349369089
1643	0.1345698487
1644	0.1342403962
1645	0.1340525015
1646	0.1339160314
1647	0.1338160182
1648	0.1336954493
1649	0.1335327023
1650	0.1334666866
1651	0.1334227874
1652	0.1332963198
1653	0.1331350836
1654	0.1330030752
1655	0.1329347789
1656	0.1328232188
1657	0.1325394797
1658	0.1324150777
1659	0.132243839
1660	0.1321752986
1661	0.13187934
1662	0.1317481355
1663	0.1316375026
1664	0.1315331958
1665	0.1314294345
1666	0.1312358233
1667	0.1309300369
1668	0.1305899121
1669	0.1305192056
1670	0.1303314032
1671	0.1302511395
1672	0.1298818337
1673	0.1295699275
1674	0.1295051109
1675	0.1293309336
1676	0.1291009676
1677	0.1288970305
1678	0.1286403157
1679	0.1283714515
1680	0.1281717653
1681	0.1281214294
1682	0.1280484855
1683	0.1279946638
1684	0.1279206339
1685	0.1277667165
1686	0.1276668631
1687	0.127512518
1688	0.1272312255
1689	0.1270449689
1690	0.1267805688
1691	0.1266777545
1692	0.1265969605
1693	0.126528835
1694	0.1263414076
1695	0.1260646936
1696	0.1259461127
1697	0.1258744531
1698	0.1258068565
1699	0.1254509431
1700	0.1253477023
1701	0.1252738647
1702	0.1252685864
1703	0.125006819
1704	0.1249245225
1705	0.1248510781
1706	0.1247703601
1707	0.1245177737
1708	0.1244572622
1709	0.12434776
1710	0.1241647779
1711	0.1238938312
1712	0.123816236
1713	0.1237038064
1714	0.1235080526
1715	0.1233625553
1716	0.123307864
1717	0.1231577823
1718	0.1229718998
1719	0.1227128095
1720	0.1225945681
1721	0.1225239839
1722	0.1222588253
1723	0.1221866789
1724	0.1221274144
1725	0.1218967279
1726	0.1217709065
1727	0.1216917436
1728	0.1215840691
1729	0.1213930908
1730	0.1211464265
1731	0.1208910067
1732	0.1207038518
1733	0.1206375437
1734	0.1205647746
1735	0.1203398638
1736	0.120151764
1737	0.1198884882
1738	0.119799102
1739	0.1197053028
1740	0.1196163148
